date,date_ymd,url,brand,category,price,size,delivery_time,color
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-white-zir01sfmj-001.html,Marks & Spencer,Overhemd,20.9,52,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-zakelijk-overhemd-white-zir01slcz-001.html,Eterna,Zakelijk overhemd,23.9,41,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-white-zir01sipd-001.html,Marks & Spencer,Overhemd,15.5,36,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-pink-zir01seze-001.html,Marks & Spencer,Overhemd,20.9,M,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-purple-zir01sjk8-001.html,Eterna,Overhemd,26,46,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-overhemd-pink-zir01nxue-001.html,OLYMP Level Five,Overhemd,19.9,37,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/cecil-overhemd-blue-zir01rmeb-001.html,Cecil,Overhemd,15.3,XXL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/we-fashion-overhemd-brown-zir01t6pe-001.html,WE Fashion,Overhemd,18.1,L,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-grey-zir01t6ap-001.html,Next,Overhemd,17.2,39,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/selected-homme-overhemd-purple-zir01rvub-001.html,Selected Homme,Overhemd,20.5,44,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/hollister-co-overhemd-blue-zir01s8ie-001.html,Hollister Co.,Overhemd,18.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-zakelijk-overhemd-brown-zir01s746-001.html,OLYMP Level Five,Overhemd,15.9,39,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-grey-zir01t6cb-001.html,Burton,Overhemd,19.5,S,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-red-zir01rwp2-001.html,Next,Overhemd,17.2,XL,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-purple-zir01sqet-001.html,Marks & Spencer,Overhemd,19.9,41,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tiger-of-sweden-overhemd-blue-zir01sgz2-001.html,Tiger of Sweden,Overhemd,29.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-london-poloshirt-dark-blue-zir00u6og-001.html,Marks & Spencer,Poloshirt,18.9,L,3-6,dark blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/brax-overhemd-blue-zir01sj5f-001.html,BRAX,Overhemd,17,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/levis-t-shirt-print-red-zir01ltcy-001.html,Levi's®,T-shirt print,18.9,M,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/benetton-poloshirt-black-zir016qb9-001.html,Benetton,Poloshirt,20.9,XL,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marc-opolo-poloshirt-orange-zir00zmdn-001.html,Marc O'Polo,Poloshirt,33.9,L,3-6,orange
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/blauer-t-shirt-print-grey-zir01sj5v-001.html,Blauer,T-shirt print,21.5,S,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tom-tailor-denim-t-shirt-print-blue-zir01t6cr-001.html,TOM TAILOR DENIM,T-shirt print,15.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/reiss-longsleeve-grey-zir01rx7p-001.html,Reiss,Longsleeve,25.4,L,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-longsleeve-blue-zir01f5yr-001.html,Next,Longsleeve,18.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/selected-homme-t-shirt-basic-grey-zir01sja6-001.html,Selected Homme,Longsleeve,16.4,L,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/fynch-hatton-longsleeve-brown-zir01sk6v-001.html,Fynch-Hatton,Poloshirt,28.1,L,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/samsoee-samsoee-overhemd-blue-zir01shi9-001.html,Samsøe Samsøe,Overhemd,23.9,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-blue-zir01r319-001.html,Jack & Jones,Overhemd,18.6,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-orange-zir01t426-001.html,Next,Overhemd,19.4,M,3-6,orange
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/reserved-overhemd-pink-zir01rvpp-001.html,Reserved,Overhemd,20.5,S,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ben-sherman-overhemd-pink-zir01s7k4-001.html,Ben Sherman,Overhemd,15.9,M,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-wolfskin-overhemd-blue-zir01t4qa-001.html,Jack Wolfskin,Overhemd,19.1,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-beige-zir01jeuj-001.html,Burton,Overhemd,18.9,M,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-grey-zir01t4jq-001.html,Next,Overhemd,16.4,S,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-pink-zir01t58x-001.html,Next,Overhemd,16.4,M,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/camel-active-overhemd-yellow-zir01bmvx-001.html,camel active,Overhemd,40.9,M,3-6,yellow
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/columbia-overhemd-beige-zir01rje5-001.html,Columbia,Overhemd,23.1,M,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/lee-overhemd-beige-zir01rvlv-001.html,Lee,Overhemd,18.1,M,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/daniele-alessandrini-overhemd-multi-colored-zir016qg4-001.html,Daniele Alessandrini,Overhemd,26.9,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-blue-zir01rw0x-001.html,Jack & Jones,Overhemd,16.5,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/schoeffel-overhemd-green-zir01t3mf-001.html,Schöffel,Overhemd,30.1,S,3-6,green
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-pink-zir01t1cw-001.html,Next,Overhemd,16.4,XS,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/boss-overhemd-blue-zir01si1o-001.html,BOSS,Overhemd,28.9,42,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-blue-zir01s8z1-001.html,Eterna,Overhemd,17.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/billabong-t-shirt-print-black-zir00t1ux-001.html,Billabong,T-shirt print,10.8,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-purple-zir01qh73-001.html,Marks & Spencer,Zakelijk overhemd,20.9,39,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/pepe-jeans-longsleeve-blue-zir01a9i0-001.html,Pepe Jeans,Longsleeve,17.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/gap-poloshirt-yellow-zir01fp5o-001.html,GAP,Poloshirt,18.9,L,3-6,yellow
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-london-longsleeve-yellow-zir013b4i-001.html,Marks & Spencer,Poloshirt,19.9,S,3-6,yellow
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-t-shirt-print-orange-zir01hzro-001.html,Ted Baker,T-shirt print,18.9,5XL,3-6,orange
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/puma-golf-t-shirt-basic-blue-zir013bma-001.html,Puma Golf,T-shirt basic,18.9,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/drykorn-t-shirt-print-grey-zir01t4ug-001.html,DRYKORN,T-shirt print,18.2,S,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/levis-t-shirt-print-pink-zir01lq6b-001.html,Levi's®,T-shirt print,19.9,S,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/hummel-longsleeve-red-zir016gr8-001.html,Hummel,Longsleeve,19.9,M/L,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/nike-sportswear-t-shirt-print-black-zir01rvp8-001.html,Nike Sportswear,T-shirt print,17.6,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/armor-lux-t-shirt-print-red-zir01mbvk-001.html,Armor lux,T-shirt print,52.9,S,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/g-star-longsleeve-green-zir01ltvv-001.html,G-Star,Longsleeve,18.9,M,3-6,green
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/nike-performance-t-shirt-basic-blue-zir01fpv5-001.html,Nike Performance,T-shirt basic,17.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/timberland-overhemd-blue-zir01sgmg-001.html,Timberland,Overhemd,19.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/scotch-and-soda-overhemd-blue-zir01skkd-001.html,Scotch & Soda,Overhemd,19.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-red-zir01sj5s-001.html,Burton,Overhemd,23.1,M,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/scotch-and-soda-overhemd-blue-zir01skfw-001.html,Scotch & Soda,Overhemd,18.2,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-trui-beige-zir01ox7p-001.html,Marks & Spencer,Trui,20.9,M,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/brooks-brothers-overhemd-blue-zir01t0ls-001.html,Brooks Brothers,Overhemd,21.7,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/gaastra-overhemd-multi-colored-zir01qee2-001.html,Gaastra,Overhemd,24.9,M,3-6,multi-colored
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-black-zir01rvcj-001.html,Burton,Overhemd,20.4,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/selected-homme-overhemd-blue-zir01sax8-001.html,Selected Homme,Overhemd,18.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-pink-zir01scrj-001.html,Burton,Overhemd,20.9,L,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/fynch-hatton-overhemd-blue-zir01rvn3-001.html,Fynch-Hatton,Overhemd,19.4,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-purple-zir01rw0v-001.html,Eterna,Overhemd,26,42,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-level-five-zakelijk-overhemd-blue-zir01qeny-001.html,OLYMP Level Five,Zakelijk overhemd,20.9,39,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/mcgregor-overhemd-blue-zir01rvbl-001.html,McGregor,Overhemd,26.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-overhemd-multi-colored-zir01rxk2-001.html,OLYMP,Overhemd,22.8,43,3-6,multi colored
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-overhemd-blue-zir01rusw-001.html,Seidensticker,Overhemd,22.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-black-zir01ruj0-001.html,Next,Overhemd,18.9,L,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/banana-republic-zakelijk-overhemd-blue-zir01j0vc-001.html,Banana Republic,Zakelijk overhemd,18.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/we-fashion-zakelijk-overhemd-blue-zir01j25q-001.html,WE Fashion,Overhemd,18.9,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tom-tailor-overhemd-brown-zir01t79s-001.html,TOM TAILOR,Overhemd,16.4,M,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-zakelijk-overhemd-black-zir01t3wj-001.html,Eterna,Zakelijk overhemd,23.9,43,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-overhemd-grey-zir01rz8l-001.html,Seidensticker,Overhemd,19.9,43,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-brown-zir01t0km-001.html,Next,Overhemd,17.9,S,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-green-zir01rmfz-001.html,Eterna,Overhemd,22.9,43,3-6,green
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/reiss-overhemd-grey-zir01kqju-001.html,Reiss,Overhemd,28.9,S,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/wrangler-zakelijk-overhemd-blue-zir01t3o9-001.html,Wrangler,Zakelijk overhemd,17.3,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-brown-zir01t0la-001.html,Next,Zakelijk overhemd,16.4,41,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/la-martina-overhemd-brown-zir01t3lz-001.html,La Martina,Overhemd,24.6,L,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/selected-femme-zakelijk-overhemd-blue-zir01rr2p-001.html,Selected Femme,Overhemd,18.9,38,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-blue-zir01rweu-001.html,Jack & Jones,Overhemd,16.4,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-green-zir01mjnc-001.html,Jack & Jones,Overhemd,20.9,S,3-6,green
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/otto-kern-overhemd-blue-zir01t59m-001.html,Otto Kern,Overhemd,19.7,40,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/white-stuff-overhemd-blue-zir01lf54-001.html,White Stuff,Overhemd,20.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-zakelijk-overhemd-black-zir01t6pf-001.html,Seidensticker,Zakelijk overhemd,21.8,44,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-beige-zir01ru03-001.html,Eterna,Overhemd,23.9,44,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/selected-homme-overhemd-grey-zir019bd9-001.html,Selected Homme,Overhemd,18.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-grey-zir01t3qb-001.html,Next,Overhemd,19.4,41,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/camel-active-overhemd-red-zir01t0ts-001.html,camel active,Overhemd,17.7,L,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-zakelijk-overhemd-white-zir01scq2-001.html,Eterna,Zakelijk overhemd,21.9,38,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/pierre-cardin-overhemd-black-zir01qel8-001.html,Pierre Cardin,Overhemd,19.9,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-purple-zir01qei6-001.html,Marks & Spencer,Zakelijk overhemd,18.9,40,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-blue-zir01rtx7-001.html,Marks & Spencer,Zakelijk overhemd,20.9,38,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-green-zir01koga-001.html,Burton,Overhemd,20.9,S,3-6,green
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-overhemd-green-zir01kqvc-001.html,OLYMP,Overhemd,33.9,40,3-6,green
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/guess-overhemd-black-zir01rxgz-001.html,Guess,Overhemd,18.1,M,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/hollister-co-overhemd-dark-blue-zir01t3tl-001.html,Hollister Co.,Overhemd,15.3,L,3-6,dark blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/river-island-overhemd-blue-zir01szwn-001.html,River Island,Overhemd,18.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ben-sherman-overhemd-pink-zir01kqgx-001.html,Ben Sherman,Overhemd,18.9,S,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/mcgregor-overhemd-blue-zir01rxjx-001.html,McGregor,Overhemd,25.7,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-zakelijk-overhemd-white-zir01qeoh-001.html,Next,Zakelijk overhemd,20.9,38,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/seidensticker-zakelijk-overhemd-blue-zir01rym0-001.html,Seidensticker,Zakelijk overhemd,22.9,44,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/mammut-overhemd-beige-zir01rmhz-001.html,Mammut,Overhemd,17.6,L,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/wrangler-overhemd-blue-zir01lf8y-001.html,Wrangler,Overhemd,37.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-overhemd-black-zir01rlcj-001.html,Ted Baker,Overhemd,32.4,41,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/camel-active-overhemd-grey-zir01rwf8-001.html,camel active,Overhemd,16.3,M,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/abercrombie-and-fitch-overhemd-multicolored-zir01ja4m-001.html,Abercrombie & Fitch,Overhemd,19.9,L,3-6,multicolored
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-purple-zir01scpp-001.html,Marks & Spencer,Zakelijk overhemd,19.9,46,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-overhemd-purple-zir01rr4p-001.html,Ted Baker,Overhemd,28.9,40,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-zakelijk-overhemd-blue-zir01mjiq-001.html,Marks & Spencer,Zakelijk overhemd,18.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/fila-poloshirt-pink-zir016qiu-001.html,Fila,Poloshirt,20.9,M,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/bench-t-shirt-print-grey-zir01rv8g-001.html,Bench,T-shirt print,16.1,M,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tom-tailor-t-shirt-print-blue-zir00tvd5-001.html,TOM TAILOR,T-shirt print,17.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/superdry-t-shirt-print-red-zir01lnvc-001.html,Superdry,T-shirt print,19.9,S,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/scotch-and-soda-t-shirt-print-grey-zir013anb-001.html,Scotch & Soda,T-shirt print,17.9,XL,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tom-tailor-denim-t-shirt-print-blue-zir00t1tv-001.html,TOM TAILOR DENIM,T-shirt print,14.6,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-t-shirt-print-purple-zir013afa-001.html,Jack & Jones,T-shirt print,20.9,S,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-t-shirt-print-blue-zir01t4hr-001.html,Jack & Jones,T-shirt print,15.9,L,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/naketano-t-shirt-basic-blue-zir01rx25-001.html,Naketano,T-shirt basic,23.8,XL,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/nike-performance-top-yellow-zir01rx9o-001.html,Nike Performance,Top,16.5,L,3-6,yellow
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/ted-baker-overhemd-blue-zir01skjc-001.html,Ted Baker,Overhemd,34.1,XS,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-london-overhemd-blue-zir01dsrj-001.html,Marks & Spencer,Overhemd,18.9,39,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/fila-overhemd-beige-zir01slae-001.html,Fila,Overhemd,25,52,3-6,beige
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/wolsey-overhemd-pink-zir01eyhg-001.html,Wolsey,Overhemd,19.9,XL,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/bench-slim-fit-jeans-blue-zir01nw05-001.html,Bench,Slim fit jeans,18.9,29x32,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/key-largo-overhemd-black-zir01sko7-001.html,Key Largo,Overhemd,15.4,L,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/replay-straight-leg-jeans-blue-zir01sg2n-001.html,Replay,Straight leg jeans,64.9,36,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/g-star-zakelijk-overhemd-black-zir01svs4-001.html,G-Star,Zakelijk overhemd,27.9,L,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/jack-and-jones-overhemd-blue-zir01rwz9-001.html,Jack & Jones,Overhemd,17.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/dkny-overhemd-blue-zir01t0te-001.html,DKNY,Overhemd,40.7,39,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/eterna-overhemd-grey-zir01sj68-001.html,Eterna,Overhemd,24.9,45,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/oakley-overhemd-multi-colored-zir01ei2m-001.html,Oakley,Overhemd,17.9,M,3-6,multi-colored
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/polo-ralph-lauren-overhemd-blue-zir01gyo8-001.html,Polo Ralph Lauren,Overhemd,30.9,S,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/adidas-originals-t-shirt-print-white-zir01rwsc-001.html,adidas Originals,T-shirt print,17.7,S,3-6,white
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/charles-tyrwhitt-overhemd-blue-zir01sf7z-001.html,Charles Tyrwhitt,Overhemd,19.9,43,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/brax-broek-grey-zir01p50d-001.html,BRAX,Broek,26.9,38x30,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/tiger-of-sweden-overhemd-blue-zir01ssdi-001.html,Tiger of Sweden,Overhemd,30.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/olymp-overhemd-grey-zir01s9mq-001.html,OLYMP,Overhemd,30.9,39,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-red-zir01sa6t-001.html,Marks & Spencer,Overhemd,20.9,M,3-6,red
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-zakelijk-overhemd-purple-zir01s989-001.html,Burton,Overhemd,20.9,40,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/next-overhemd-blue-zir01rzlr-001.html,Next,Overhemd,18.9,41,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/new-zealand-auckland-overhemd-blue-zir01s9ak-001.html,New Zealand Auckland,Overhemd,20.9,M,3-6,blue
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-purple-zir01s98m-001.html,Marks & Spencer,Overhemd,18.9,44,3-6,purple
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/daniel-hechter-overhemd-brown-zir01sgig-001.html,Daniel Hechter,Overhemd,22.9,XXL,3-6,brown
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-pink-zir01sfq7-001.html,Burton,Overhemd,20.9,XXL,3-6,pink
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/burton-overhemd-grey-zir01t0pa-001.html,Burton,Overhemd,19.5,XXL,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/antony-morato-overhemd-black-zir01s9h5-001.html,Antony Morato,Overhemd,24.9,44,3-6,black
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/g-star-t-shirt-print-grey-zir01sjp9-001.html,G-Star,T-shirt print,16.5,XS,3-6,grey
2022-03-19T19:12:07.424120Z,2022-03-19,https://www.zalando.nl/marks-and-spencer-overhemd-multicolored-zir01sqyz-001.html,Marks & Spencer,Overhemd,20.9,M,3-6,multicolored
